postal code,long,lat
426739,103.902858,1.315231
427272,103.902772,1.315005
426793,103.902698,1.315218
426738,103.902637,1.315217
426792,103.902567,1.315198
426535,103.90298,1.315562
426534,103.902975,1.315601
426533,103.902916,1.315686
426536,103.902907,1.315755
426532,103.902954,1.315754
426482,103.90321,1.315808
426480,103.903211,1.315876
426478,103.903149,1.31602
426747,103.90355,1.315734
426749,103.903601,1.315748
426484,103.90325,1.315662
426743,103.903407,1.315342
426744,103.903469,1.315346
426745,103.903588,1.315385
426748,103.903697,1.315406
426746,103.903642,1.315387
426750,103.903753,1.315407
426753,103.90388,1.315424
427287,103.903738,1.31515
427289,103.903795,1.315152
427285,103.903681,1.315122
427284,103.903621,1.315119
427281,103.903447,1.315128
427283,103.903512,1.315135
426742,103.903272,1.315317
427279,103.9033,1.315122
427274,103.903374,1.314726
427280,103.903341,1.314552
427282,103.903404,1.314551
427339,103.903493,1.314615
427337,103.903593,1.314662
427286,103.903577,1.314712
427311,103.903551,1.314657
427307,103.903519,1.314657
427291,103.90353,1.314705
427290,103.903733,1.314685
427292,103.903872,1.314835
427299,103.90392,1.315201
427301,103.904004,1.315199
427302,103.904141,1.314702
427300,103.904047,1.314705
427309,103.904425,1.314571
427305,103.904408,1.314718
427321,103.904644,1.314703
427322,103.904748,1.31498
427324,103.90482,1.314982
427320,103.904733,1.315316
427318,103.904674,1.31529
427316,103.904622,1.315309
427315,103.904574,1.31528
427314,103.904515,1.31528
427313,103.904414,1.315292
427312,103.904361,1.315273
427310,103.904309,1.31527
427308,103.904244,1.315238
427306,103.904184,1.315239
427304,103.90413,1.315229
426766,103.90434,1.315511
426764,103.904289,1.315516
426768,103.904392,1.315535
426776,103.90446,1.315564
426777,103.904485,1.315548
426778,103.904508,1.315569
426779,103.904569,1.315559
426781,103.904811,1.315578
426780,103.904584,1.315583
426772,103.904741,1.316047
426413,103.904437,1.316114
426769,103.904447,1.315918
426770,103.904504,1.315944
426771,103.904544,1.315949
426765,103.904329,1.315896
426763,103.904262,1.315885
426767,103.904388,1.315924
426442,103.904217,1.316069
426759,103.904162,1.315854
426761,103.904212,1.315875
426795,103.904129,1.315547
426762,103.904169,1.315482
426760,103.904108,1.315479
426758,103.904049,1.315479
426755,103.903959,1.315431
426752,103.903732,1.315774
426754,103.903799,1.31578
426757,103.903905,1.315806
426756,103.903864,1.3158
426450,103.903836,1.316025
426451,103.903847,1.31597
426449,103.903826,1.316077
426751,103.903667,1.315754
426486,103.903577,1.315882
426485,103.903571,1.315906
426487,103.903534,1.315881
426483,103.903585,1.315978
426481,103.903549,1.316014
426479,103.903563,1.316053
426477,103.903525,1.316082
426476,103.903535,1.316138
426475,103.9035,1.316262
426473,103.903478,1.316314
426445,103.903749,1.31635
426446,103.903774,1.316286
426448,103.903813,1.316122
426447,103.9038,1.316171
426444,103.90375,1.316415
426443,103.903707,1.316566
426431,103.904053,1.316768
426432,103.904045,1.316705
426433,103.904075,1.316652
426434,103.904067,1.316589
426435,103.904131,1.316453
426440,103.90422,1.316127
426438,103.904194,1.31618
426436,103.904168,1.316233
426410,103.904417,1.316223
426408,103.904407,1.316277
426405,103.904372,1.316434
426412,103.904427,1.316169
426407,103.904807,1.316338
426406,103.904805,1.316379
426404,103.904768,1.316484
426403,103.904756,1.316544
426402,103.904745,1.316604
426401,103.904734,1.316664
426415,103.904697,1.316664
426414,103.904692,1.316711
426400,103.904722,1.316727
426399,103.904349,1.316666
426398,103.904342,1.316735
426395,103.904304,1.316799
426430,103.904061,1.316889
426392,103.904279,1.317018
426393,103.904291,1.316958
426391,103.90427,1.317082
426394,103.904604,1.317089
426396,103.904672,1.317024
426397,103.904641,1.316972
426390,103.904636,1.31716
419740,103.904543,1.317379
419741,103.90459,1.317412
419742,103.904639,1.31737
419739,103.904506,1.317406
419738,103.904483,1.317374
419737,103.904235,1.317266
419736,103.90412,1.317246
426429,103.904047,1.316964
426428,103.904024,1.317042
419735,103.903922,1.317159
419734,103.903487,1.316913
426439,103.903696,1.316675
426437,103.903687,1.316705
426441,103.903705,1.316621
426466,103.903431,1.316661
426467,103.903442,1.316626
426469,103.903461,1.316548
426470,103.903476,1.316488
426472,103.90348,1.316369
426490,103.903169,1.316186
426489,103.903161,1.316202
426488,103.903153,1.316223
426474,103.903152,1.316351
426471,103.903123,1.316467
426468,103.90311,1.316532
419974,103.902994,1.3168
426505,103.902813,1.316652
426504,103.902787,1.316718
426503,103.902791,1.316783
426502,103.902758,1.316831
419730,103.902683,1.31701
419729,103.90265,1.316994
419731,103.902731,1.316998
419732,103.90278,1.317023
400828,103.902812,1.317571
400830,103.902231,1.317749
400832,103.90304,1.317896
400834,103.902966,1.318418
400838,103.902717,1.318592
400836,103.903403,1.318656
400822,103.903784,1.318476
400826,103.903547,1.317719
400824,103.903689,1.31805
419493,103.904555,1.318054
402004,103.904387,1.320437
400007,103.904451,1.320718
400004,103.904125,1.32042
409423,103.902885,1.319647
401002,103.903188,1.320348
400031,103.901917,1.320607
401031,103.90174,1.320099
400840,103.902124,1.31821
400842,103.901753,1.318087
400844,103.901175,1.318254
409388,103.901546,1.319223
409389,103.901449,1.319363
401032,103.901239,1.320346
400032,103.901615,1.320493
400033,103.900703,1.320367
409387,103.899459,1.320753
409848,103.899226,1.320232
409845,103.89895,1.320542
409791,103.898902,1.320688
409835,103.898721,1.319612
400411,103.899404,1.318672
400413,103.899031,1.318487
402003,103.898757,1.317744
400412,103.899152,1.318294
400410,103.899605,1.318522
409075,103.900836,1.317858
419714,103.900189,1.316248
409074,103.899506,1.317104
401003,103.898808,1.317528
406002,103.898486,1.317655
402002,103.898573,1.317323
409143,103.898999,1.316969
419709,103.899059,1.316769
419701,103.898848,1.316141
419702,103.898968,1.31616
419703,103.898987,1.316163
419704,103.899015,1.316169
419706,103.899208,1.316175
419705,103.899185,1.316254
419708,103.899331,1.316202
419707,103.899275,1.316195
419710,103.89941,1.316223
419711,103.899479,1.316233
419712,103.899546,1.316243
419713,103.899841,1.316143
420002,103.899469,1.315764
420003,103.898991,1.315857
420004,103.898862,1.315444
427373,103.898617,1.314891
427726,103.898422,1.314726
427376,103.898275,1.314836
427377,103.898292,1.314804
427375,103.898254,1.314872
427374,103.898229,1.314906
427371,103.898183,1.314985
427372,103.898209,1.314943
427368,103.898099,1.31513
427369,103.898117,1.315082
427370,103.898149,1.315037
427367,103.897945,1.315289
427363,103.897875,1.315406
427362,103.897849,1.315445
427365,103.897896,1.31537
427366,103.89792,1.315332
420001,103.89827,1.316001
427357,103.897711,1.315651
427358,103.897743,1.315607
427359,103.897775,1.31556
427360,103.897802,1.31552
427361,103.897827,1.315481
427356,103.897678,1.315695
427355,103.897643,1.315744
427354,103.897611,1.315789
427353,103.897575,1.315838
402001,103.898327,1.316914
409142,103.898247,1.31728
409141,103.898169,1.317251
405002,103.897968,1.317508
404002,103.897748,1.317435
403002,103.897862,1.3172
409226,103.897112,1.317489
409228,103.897018,1.317468
409248,103.896973,1.317451
409249,103.896922,1.317435
409250,103.896935,1.317377
409251,103.896944,1.317318
409247,103.896984,1.31739
409246,103.896994,1.317334
409230,103.897053,1.317321
409229,103.897034,1.317404
409225,103.897123,1.317414
409224,103.897128,1.317337
409223,103.89715,1.31724
409232,103.897091,1.317163
409244,103.897018,1.317203
409231,103.897075,1.31724
409245,103.897008,1.317272
409252,103.896954,1.317256
409243,103.897032,1.317133
409241,103.897067,1.316983
409242,103.897045,1.317056
409234,103.897131,1.316991
409235,103.897152,1.31693
409218,103.897214,1.316946
409220,103.897192,1.317015
409219,103.897196,1.317046
409221,103.897179,1.317085
409233,103.897107,1.317085
409222,103.897161,1.317144
409215,103.897254,1.316676
409237,103.897184,1.316783
409216,103.897244,1.316786
409217,103.897233,1.31686
409236,103.897166,1.316855
409239,103.897099,1.316836
409238,103.897131,1.316759
409240,103.897083,1.316908
409287,103.896981,1.316815
409288,103.896925,1.316804
409314,103.897199,1.316524
409290,103.89681,1.316783
409289,103.896866,1.316794
409291,103.896753,1.316778
409292,103.8967,1.316767
409293,103.896646,1.316761
409298,103.896523,1.316903
409297,103.896529,1.31685
409296,103.896545,1.316793
409295,103.896553,1.316745
409294,103.896598,1.316756
409302,103.89647,1.31712
409303,103.89647,1.317173
409304,103.896456,1.317224
409309,103.896523,1.317244
409311,103.896539,1.317159
409310,103.896533,1.317198
409312,103.896547,1.317115
409315,103.896564,1.317046
409313,103.896559,1.317085
409301,103.896491,1.317066
409300,103.896499,1.31701
409316,103.896568,1.31701
409299,103.896507,1.316951
409318,103.896584,1.316945
409317,103.896575,1.31698
409308,103.896515,1.317294
409307,103.896499,1.317334
409306,103.896435,1.317318
409305,103.896446,1.31727
409923,103.896096,1.317068
409354,103.895581,1.317774
400417,103.897162,1.318126
400416,103.897419,1.317897
400415,103.897844,1.318216
400414,103.898221,1.31806
409837,103.89803,1.319276
409838,103.897006,1.319271
409839,103.897584,1.319439
409836,103.898276,1.319605
409846,103.89811,1.320403
409792,103.898069,1.320591
409847,103.896911,1.320193
409794,103.896867,1.320354
409795,103.896819,1.320695
409799,103.895735,1.320477
409749,103.895694,1.320667
409798,103.895815,1.320133
409849,103.895843,1.319927
409352,103.896104,1.31957
400030,103.896074,1.319245
914001,103.894824,1.318815
408600,103.895206,1.319075
409850,103.894785,1.319731
409797,103.894741,1.319935
409751,103.894567,1.320852
409748,103.894641,1.320469
409800,103.894683,1.320278
409796,103.89376,1.319723
409851,103.893801,1.319519
409801,103.893695,1.320061
409747,103.893653,1.32026
409752,103.893595,1.320646
409049,103.892782,1.318029
409006,103.892907,1.318138
409286,103.893484,1.314884
436950,103.894667,1.315092
400845,103.894378,1.316225
409227,103.896209,1.316138
430012,103.896148,1.315544
430014,103.895528,1.315346
430013,103.895588,1.315021
430010,103.895831,1.314771
430011,103.8967,1.31472
424484,103.896757,1.315473
423492,103.897277,1.31572
424780,103.89718,1.315695
424483,103.897519,1.315251
424482,103.897291,1.314838
429753,103.897356,1.314551
429751,103.897461,1.314553
424498,103.897678,1.314681
424497,103.897667,1.314694
424495,103.897657,1.314711
424494,103.897652,1.31472
424492,103.897631,1.314748
424493,103.89764,1.314736
424478,103.897635,1.315034
424479,103.89766,1.315056
424485,103.897639,1.315148
424486,103.897657,1.315127
424481,103.897707,1.315095
424480,103.897679,1.315076
424487,103.897692,1.314988
424488,103.897707,1.314955
424496,103.897906,1.314905
424499,103.897938,1.31486
424491,103.897748,1.31487
424490,103.897735,1.3149
424489,103.897722,1.314922
424501,103.897701,1.314605
424500,103.897695,1.314616
424502,103.897711,1.314587
424503,103.897718,1.314576
429752,103.89769,1.314534
424506,103.897728,1.314536
424505,103.897741,1.314543
424504,103.897737,1.31455
424507,103.897886,1.314263
424508,103.897912,1.314216
424509,103.897947,1.314169
424510,103.897978,1.314121
424511,103.898009,1.314077
429756,103.897686,1.314129
429757,103.897724,1.314079
429759,103.897795,1.313991
429762,103.897827,1.313946
429755,103.897646,1.314167
429754,103.897206,1.314298
430007,103.896966,1.313784
429760,103.897386,1.313853
429976,103.897373,1.313912
429758,103.897349,1.313903
429761,103.897432,1.313771
429765,103.897493,1.313682
429767,103.897536,1.313644
429763,103.897472,1.313733
430009,103.89598,1.314374
430008,103.896012,1.313761
430023,103.895507,1.313475
438734,103.895702,1.313316
438735,103.895715,1.313272
438736,103.895738,1.313228
438738,103.895782,1.313139
438737,103.895759,1.313184
438739,103.895803,1.313094
438741,103.895849,1.312997
438740,103.895823,1.313049
438637,103.896149,1.312208
438746,103.896005,1.312632
438744,103.895994,1.312709
438745,103.895998,1.312674
438743,103.895988,1.312752
438742,103.895978,1.312801
439443,103.895758,1.31278
439440,103.89558,1.31274
439441,103.895636,1.312757
439442,103.89569,1.31277
439432,103.89561,1.312546
439434,103.895621,1.312554
439436,103.895635,1.312557
439438,103.895649,1.312561
439437,103.895843,1.312323
439435,103.895791,1.312287
439433,103.895737,1.312301
439439,103.895897,1.31231
438639,103.895838,1.312117
438643,103.895856,1.311912
438649,103.895837,1.311897
438617,103.895326,1.311979
438619,103.895371,1.31199
438621,103.895424,1.312006
438624,103.895423,1.311949
438635,103.895359,1.311935
438614,103.895036,1.311741
438613,103.89498,1.311748
438630,103.895268,1.311913
438633,103.895297,1.311921
438627,103.895228,1.311902
438615,103.895217,1.311958
438616,103.89527,1.311966
439421,103.89495,1.312117
436963,103.894613,1.312112
439445,103.894898,1.312193
439428,103.894924,1.312474
439429,103.894911,1.312468
439427,103.894935,1.312478
439422,103.894934,1.312175
439423,103.895038,1.312187
439430,103.895117,1.312203
439431,103.895215,1.312634
439426,103.894957,1.312615
439425,103.894901,1.312609
439424,103.894847,1.312595
439444,103.894643,1.312528
430021,103.895252,1.31307
430022,103.895118,1.313496
436957,103.894611,1.313643
436952,103.894756,1.314227
436953,103.893949,1.31354
436951,103.893941,1.313677
436954,103.893733,1.313652
436958,103.893711,1.31304
436956,103.89368,1.313298
436955,103.893314,1.313632
437560,103.893101,1.313561
437558,103.893087,1.313617
437556,103.893063,1.313671
437554,103.893011,1.313718
437552,103.893028,1.313786
399848,103.893363,1.314065
399839,103.893446,1.313878
399841,103.893593,1.314071
399842,103.893545,1.314072
399843,103.893515,1.314069
399844,103.893483,1.314069
399845,103.893447,1.314067
399846,103.893419,1.314068
399847,103.893391,1.314067
437551,103.892738,1.313663
437553,103.892726,1.3136
438123,103.892136,1.313542
438124,103.892136,1.313509
438125,103.892161,1.313375
438128,103.89238,1.313427
438129,103.892377,1.313103
437567,103.892784,1.313065
437571,103.892801,1.312949
437569,103.892792,1.313007
437565,103.892795,1.31313
437563,103.892791,1.313316
437557,103.892746,1.313486
437559,103.892756,1.313428
437561,103.892784,1.313374
437555,103.892755,1.313546
437562,103.893084,1.31352
437564,103.893086,1.313497
437566,103.893129,1.313448
437568,103.893144,1.313391
437570,103.893158,1.313335
437572,103.893172,1.313278
437580,103.893237,1.313001
437582,103.89325,1.312944
437578,103.89322,1.313057
437576,103.893196,1.31311
437574,103.893175,1.313168
438942,103.89338,1.312676
438943,103.893377,1.312651
438945,103.893242,1.312646
437586,103.89327,1.312832
437584,103.89326,1.312886
438944,103.892951,1.31222
437585,103.892914,1.312523
438947,103.892725,1.312382
437583,103.892886,1.31261
437581,103.892857,1.312664
437579,103.892847,1.312721
437577,103.892839,1.312779
437575,103.892831,1.312837
437573,103.89283,1.312895
438137,103.892307,1.312398
438950,103.892456,1.312387
438949,103.892544,1.312389
438948,103.892617,1.312389
437332,103.892819,1.312068
437334,103.892763,1.312067
437337,103.892653,1.312066
437336,103.892708,1.312067
437339,103.892545,1.312065
437338,103.892599,1.312065
437342,103.892351,1.311964
437340,103.892489,1.312063
437341,103.892434,1.312062
438140,103.892396,1.312063
437343,103.89223,1.312022
437344,103.892214,1.311927
437331,103.892293,1.311612
437335,103.892169,1.311618
437333,103.892228,1.311611
438915,103.892154,1.311377
438914,103.892305,1.311371
438913,103.892412,1.311366
438912,103.892485,1.311367
437329,103.89246,1.31165
437327,103.892535,1.31165
438911,103.892624,1.311357
438910,103.892696,1.311359
437323,103.892853,1.311593
437326,103.892624,1.311654
437325,103.892697,1.311655
437330,103.892938,1.31197
437328,103.892989,1.31197
437319,103.893115,1.31159
437322,103.892933,1.31156
437320,103.893056,1.311599
437318,103.893172,1.311603
437317,103.893248,1.311597
437316,103.893323,1.311608
437315,103.893379,1.311602
437314,103.893447,1.311598
437312,103.893563,1.311602
437311,103.893632,1.311612
437310,103.893678,1.311616
437313,103.893506,1.311575
437321,103.893471,1.312002
437324,103.893222,1.312012
438939,103.893117,1.312208
438937,103.893264,1.312215
438951,103.893261,1.312247
438946,103.893249,1.312475
438936,103.893344,1.312219
438938,103.893684,1.312512
438940,103.893461,1.312574
436959,103.893683,1.312875
438941,103.893748,1.312681
438934,103.894006,1.312521
438935,103.893862,1.31252
436965,103.894439,1.312096
436962,103.893908,1.311938
436971,103.893887,1.311704
437309,103.893747,1.311618
436975,103.893906,1.311372
436974,103.893913,1.311461
436973,103.89391,1.31155
436972,103.894447,1.311568
436970,103.894427,1.311648
436969,103.894419,1.311701
436968,103.894417,1.311767
436967,103.894493,1.312041
436964,103.894524,1.312108
438610,103.894837,1.311705
438608,103.894747,1.311721
438605,103.894636,1.311626
438612,103.894882,1.311718
438618,103.895035,1.311333
438611,103.894852,1.311292
438609,103.894794,1.311292
438607,103.894744,1.311266
438606,103.894688,1.311244
436991,103.894532,1.311218
436841,103.894806,1.310937
436838,103.894711,1.310908
436993,103.894499,1.31085
436976,103.893911,1.311289
438892,103.893748,1.311331
438920,103.893725,1.31106
438889,103.893799,1.311047
438890,103.89371,1.311041
438888,103.893888,1.311042
438887,103.893996,1.311049
436978,103.893975,1.3109
436977,103.89383,1.310902
436979,103.893833,1.310631
437154,103.894011,1.310576
437384,103.893987,1.310446
436980,103.893831,1.310409
437360,103.893749,1.30994
437361,103.893655,1.309949
437364,103.893506,1.310494
437385,103.893232,1.310424
437367,103.893235,1.310399
437378,103.893229,1.310452
437370,103.893285,1.310504
437382,103.893219,1.310543
437381,103.89322,1.310516
437380,103.893225,1.310483
437383,103.893218,1.310571
438898,103.893233,1.310861
438886,103.893449,1.310901
438891,103.893619,1.311041
438893,103.89368,1.311331
438894,103.893622,1.311334
438895,103.893565,1.311336
438896,103.893508,1.311329
438897,103.893449,1.311331
438899,103.893379,1.311332
438900,103.89332,1.31133
438901,103.893269,1.311333
438902,103.893193,1.311343
438903,103.893136,1.311308
438904,103.89307,1.31133
438906,103.892939,1.311334
438905,103.893171,1.310876
438919,103.893048,1.310891
438907,103.892907,1.310909
438909,103.892828,1.310923
438908,103.892855,1.311328
438918,103.892235,1.311315
438916,103.892419,1.311026
437373,103.8928,1.310494
437376,103.892806,1.31055
437379,103.892727,1.310183
437372,103.893116,1.310084
437371,103.89317,1.310091
437374,103.893061,1.310088
437375,103.893004,1.310095
437377,103.893128,1.309785
437369,103.893227,1.310072
437368,103.893281,1.31008
437366,103.893337,1.310069
437365,103.893391,1.310074
437362,103.893379,1.309842
437363,103.893387,1.30975
439190,103.893394,1.309569
439244,103.892952,1.309074
439355,103.892327,1.308308
439354,103.892467,1.30833
439356,103.892347,1.30838
439359,103.89248,1.308494
439360,103.892659,1.308378
439361,103.892665,1.308458
439362,103.892661,1.308511
439363,103.892657,1.308565
439364,103.892653,1.30862
439365,103.892659,1.308673
439352,103.892972,1.308902
439351,103.892964,1.308635
437215,103.893197,1.308611
437216,103.893197,1.308557
437218,103.893008,1.308445
437221,103.893021,1.308396
437217,103.893238,1.308448
437196,103.893636,1.308481
437197,103.893533,1.308473
437201,103.893572,1.308676
437200,103.893577,1.308601
437206,103.893517,1.308955
437205,103.893492,1.308855
437204,103.893495,1.308777
437213,103.893195,1.308708
437212,103.893182,1.308763
437211,103.893187,1.308822
437209,103.893179,1.308943
437210,103.893174,1.308879
437207,103.893506,1.309023
437208,103.893499,1.309088
439191,103.893535,1.309587
439242,103.893632,1.309607
437194,103.893751,1.309168
437193,103.893754,1.309107
437192,103.893754,1.309039
437191,103.893759,1.308973
437184,103.89411,1.308998
437155,103.89445,1.309
436960,103.894458,1.308981
436989,103.894454,1.308927
437183,103.894117,1.30896
437182,103.894127,1.308931
437181,103.894132,1.308897
437179,103.894147,1.308835
437180,103.894139,1.308868
437178,103.894154,1.3088
437176,103.894175,1.308715
437177,103.894164,1.308762
437190,103.893767,1.308923
437188,103.893789,1.308682
437187,103.89381,1.308441
437185,103.893842,1.308431
437186,103.893826,1.308423
437173,103.894097,1.308504
437172,103.894151,1.308505
437189,103.894386,1.308191
437169,103.894323,1.30852
437170,103.894261,1.308511
437171,103.894201,1.308506
436961,103.894485,1.308928
436990,103.894563,1.30863
437156,103.894577,1.308533
437174,103.89455,1.308498
437175,103.894626,1.308193
437168,103.894831,1.308203
437033,103.895169,1.308292
437035,103.895201,1.308231
437037,103.895242,1.308191
437031,103.895115,1.308373
439258,103.895272,1.308573
437029,103.895068,1.308421
437027,103.89505,1.308488
437025,103.895015,1.308568
437023,103.894988,1.308616
439274,103.895296,1.30897
439261,103.895233,1.308967
439259,103.895117,1.308934
439257,103.894908,1.308917
439275,103.894964,1.308657
437012,103.894851,1.309098
439194,103.894972,1.30912
439196,103.895103,1.30917
439197,103.895184,1.309188
436985,103.894144,1.309736
436986,103.894161,1.309685
436987,103.894176,1.309645
436988,103.894191,1.309606
439192,103.893836,1.309667
436984,103.894055,1.309859
436983,103.894042,1.309909
437386,103.893977,1.309984
436981,103.894006,1.310008
436982,103.894017,1.309967
436840,103.894507,1.310296
436839,103.894707,1.31027
437004,103.894507,1.310092
437006,103.894603,1.30981
439193,103.894805,1.309853
439195,103.89502,1.309869
439198,103.895223,1.309981
436846,103.895114,1.310332
436844,103.895002,1.310319
436842,103.894824,1.310277
436843,103.894922,1.310956
436845,103.895057,1.31099
436847,103.895173,1.311018
436849,103.895315,1.311045
436852,103.895437,1.311056
436851,103.895599,1.310447
436853,103.895694,1.310462
436848,103.895299,1.310382
436850,103.895416,1.310394
439200,103.895327,1.309959
439204,103.895639,1.310033
439209,103.896048,1.31011
439208,103.896003,1.310099
439207,103.895965,1.310195
436855,103.896076,1.310446
439215,103.896335,1.31017
439214,103.896286,1.310159
439213,103.89623,1.310148
439212,103.896191,1.310143
439211,103.896142,1.310132
439210,103.896097,1.310121
439228,103.896252,1.309828
439227,103.896395,1.309866
439226,103.896417,1.309864
439225,103.896445,1.309866
439224,103.89647,1.309866
439223,103.896495,1.309866
439222,103.89652,1.309869
439221,103.896545,1.309866
439220,103.896746,1.309847
439205,103.89594,1.30924
439243,103.895524,1.309229
439199,103.895323,1.309195
439201,103.895419,1.309218
439263,103.89539,1.309003
439265,103.895489,1.309019
439267,103.895546,1.309041
439269,103.895606,1.309041
439203,103.895783,1.309144
439202,103.895855,1.309006
439271,103.896005,1.308999
439268,103.895767,1.308647
439260,103.895324,1.308586
439262,103.895375,1.308601
439264,103.895428,1.308617
439266,103.895537,1.308636
439273,103.8956,1.308653
439270,103.896181,1.308445
438796,103.89772,1.308763
438789,103.898449,1.308353
438765,103.898354,1.308435
438762,103.898316,1.308561
438764,103.898338,1.308499
438805,103.898438,1.308961
438804,103.898391,1.308933
438803,103.898339,1.308917
438759,103.898211,1.308863
438758,103.898183,1.308911
438757,103.898166,1.308964
438760,103.898227,1.30881
438761,103.898257,1.308762
439231,103.898056,1.309116
438756,103.898137,1.309012
438807,103.898335,1.309087
439233,103.898452,1.30966
439232,103.89815,1.309742
439230,103.897956,1.309705
439219,103.897073,1.309864
438797,103.897148,1.309788
438798,103.897171,1.309895
438719,103.897639,1.310142
438702,103.897963,1.310208
438755,103.897776,1.310134
438753,103.897698,1.310104
438703,103.898362,1.309816
438750,103.897863,1.310467
438708,103.898055,1.310785
438706,103.898134,1.310575
438712,103.898422,1.310923
438711,103.89837,1.311013
429739,103.89847,1.311339
438748,103.898093,1.311077
438710,103.897864,1.311031
438749,103.897654,1.310693
436863,103.896888,1.310919
438752,103.897005,1.310327
438751,103.897009,1.310257
439218,103.896654,1.310305
436859,103.896582,1.310551
439217,103.896563,1.310298
439216,103.896442,1.31028
436857,103.896279,1.310519
438747,103.896815,1.31061
436862,103.896774,1.310885
436861,103.896737,1.310859
436860,103.896689,1.310819
436864,103.896051,1.311146
436858,103.896071,1.311204
436856,103.895811,1.311172
436867,103.895865,1.311156
436865,103.895823,1.311114
436866,103.895775,1.311124
436854,103.895569,1.311083
438620,103.895486,1.311504
438622,103.895485,1.31154
438623,103.895527,1.311513
438629,103.895646,1.311543
438626,103.895574,1.311526
438625,103.89554,1.311557
438628,103.895614,1.311575
438631,103.895701,1.311597
438632,103.89574,1.311562
438636,103.89608,1.311588
438634,103.896052,1.311627
438659,103.895823,1.311872
438653,103.895889,1.311881
438651,103.895862,1.311881
438645,103.895884,1.31192
438647,103.895909,1.311928
438655,103.895914,1.311889
438656,103.895942,1.311889
438657,103.895942,1.311917
438658,103.895933,1.311944
438646,103.896348,1.311686
438644,103.896295,1.311632
438642,103.896241,1.311663
438641,103.896166,1.311654
438638,103.896133,1.31164
438640,103.896188,1.31161
438648,103.896402,1.311654
438650,103.896455,1.311708
438654,103.896509,1.311724
438652,103.896509,1.311677
430005,103.896638,1.312472
430004,103.897109,1.312028
430003,103.897358,1.311633
430001,103.897836,1.311454
429741,103.898434,1.311437
429736,103.898382,1.311533
429380,103.898469,1.311856
429375,103.898395,1.312068
429373,103.898416,1.312081
429371,103.898434,1.312095
429369,103.898452,1.312108
429367,103.89847,1.312121
429378,103.898377,1.312056
429383,103.898217,1.312086
429381,103.898249,1.31211
429384,103.898175,1.312057
429789,103.898127,1.312093
429385,103.89814,1.312035
430002,103.897761,1.312194
429793,103.898427,1.312294
429799,103.898391,1.312458
429798,103.898321,1.312541
429796,103.898258,1.312626
429797,103.898287,1.312593
429794,103.898301,1.312566
429974,103.897944,1.312734
430006,103.897155,1.313144
429972,103.897609,1.313419
429773,103.897596,1.313468
429769,103.897562,1.313516
429777,103.89777,1.313296
429965,103.89776,1.313323
429781,103.897697,1.313307
429784,103.897816,1.313116
429785,103.897794,1.313023
429788,103.898015,1.313065
429786,103.898365,1.313183
429790,103.898397,1.313143
429780,103.89828,1.313285
429782,103.898307,1.313254
429783,103.898336,1.313218
429779,103.898253,1.313318
424534,103.89842,1.313435
424532,103.898383,1.313489
424530,103.898207,1.313571
429772,103.898034,1.313626
429776,103.898015,1.313654
429768,103.897979,1.313709
429764,103.897876,1.313862
429766,103.89791,1.313798
424514,103.898055,1.313994
424512,103.898034,1.314037
424516,103.898082,1.313964
424518,103.898111,1.313874
424520,103.898133,1.313838
424523,103.898163,1.313793
424525,103.898464,1.313933
424524,103.898456,1.313981
424522,103.89843,1.314016
424521,103.898405,1.314051
424519,103.898363,1.314074
424517,103.89835,1.314118
424513,103.898294,1.314185
424515,103.898313,1.314145
427390,103.898768,1.314221
427392,103.898835,1.314102
424526,103.898501,1.313906
424527,103.898514,1.313862
424528,103.898557,1.313838
424529,103.898715,1.313763
427394,103.89886,1.314068
427396,103.89887,1.314038
427397,103.898919,1.314008
427399,103.898946,1.313971
427401,103.898973,1.313936
427402,103.899002,1.313899
427405,103.899046,1.313831
427404,103.899025,1.313871
427406,103.899071,1.313798
427407,103.899094,1.313766
427409,103.899117,1.313736
427411,103.899141,1.313705
424538,103.898814,1.313599
424535,103.898795,1.313649
424533,103.898779,1.313675
424531,103.89876,1.313708
424536,103.898473,1.313345
424537,103.898547,1.313243
424539,103.898639,1.31317
429791,103.898477,1.313001
429792,103.898511,1.31295
424540,103.898671,1.313125
424541,103.898716,1.31309
424542,103.898734,1.313035
424543,103.898779,1.313
424545,103.898798,1.312946
424552,103.899216,1.31299
424554,103.899239,1.312947
424551,103.899178,1.313037
424550,103.899161,1.313069
424548,103.899134,1.31311
424544,103.899114,1.313145
427727,103.899135,1.313499
427421,103.899292,1.31347
427422,103.899319,1.313431
427420,103.899322,1.313337
427423,103.899348,1.313393
427424,103.899376,1.313355
427428,103.899434,1.313278
427426,103.899404,1.313318
427419,103.89929,1.313318
429355,103.899493,1.313046
429353,103.899537,1.312982
427432,103.899629,1.313052
427430,103.899584,1.31311
427434,103.89968,1.31299
427441,103.899849,1.312755
427440,103.899833,1.312775
427439,103.89982,1.312793
427438,103.899796,1.312828
427437,103.899785,1.312845
429352,103.89959,1.312639
429350,103.899638,1.312672
429351,103.899582,1.312925
424556,103.899272,1.312902
424558,103.899301,1.312866
424560,103.899326,1.312831
424562,103.899359,1.312787
429354,103.899554,1.312605
429356,103.899267,1.312464
429357,103.899118,1.312358
429358,103.899168,1.31238
424559,103.899044,1.31259
424561,103.899013,1.312634
424557,103.899073,1.312556
424549,103.898893,1.312821
424555,103.898993,1.31269
424553,103.898967,1.312732
